view_id,customer_id,product_id,view_date,category,device_type
2589,260,12,2025-02-27,Electronics,mobile
2590,406,16,2024-12-11,Home,tablet
2591,76,81,2024-05-13,Books,tablet
2592,429,87,2024-07-04,Clothing,tablet
2593,67,14,2024-11-03,Clothing,tablet
2594,342,61,2024-09-18,Electronics,desktop
2595,492,71,2024-07-25,Books,desktop
2596,194,46,2024-05-12,Home,desktop
2597,472,32,2024-04-21,Toys,mobile
2598,162,15,2024-11-06,Electronics,tablet
2599,347,44,2024-12-09,Home,tablet
2600,439,17,2025-02-08,Toys,desktop
2601,361,41,2024-08-31,Clothing,mobile
2602,257,54,2024-06-24,Clothing,mobile
2603,72,44,2024-11-01,Books,mobile
2604,87,98,2025-01-03,Toys,desktop
2605,422,5,2025-03-18,Clothing,mobile
2606,262,27,2024-07-18,Clothing,mobile
2607,214,87,2024-05-30,Books,mobile
2608,153,78,2024-11-24,Home,tablet
2609,210,79,2025-01-01,Clothing,desktop
2610,401,43,2024-09-06,Electronics,tablet
2611,61,97,2025-03-26,Electronics,tablet
2612,268,31,2024-10-22,Home,desktop
2613,262,99,2024-07-12,Toys,tablet
2614,218,17,2024-06-29,Books,mobile
2615,283,92,2024-08-18,Electronics,mobile
2616,136,83,2024-06-20,Electronics,mobile
2617,467,54,2025-01-19,Home,mobile
2618,380,62,2024-08-15,Toys,desktop
2619,362,87,2024-12-20,Toys,tablet
2620,449,32,2024-06-29,Home,tablet
2621,441,40,2024-07-20,Electronics,mobile
2622,93,13,2024-06-15,Books,mobile
2623,109,84,2024-08-09,Electronics,tablet
2624,241,35,2025-04-08,Toys,desktop
2625,355,5,2024-04-27,Electronics,tablet
2626,424,73,2024-10-20,Books,mobile
2627,142,29,2024-08-13,Clothing,mobile
2628,291,70,2025-03-22,Electronics,desktop
2629,432,25,2024-08-10,Home,tablet
2630,237,95,2024-08-11,Clothing,desktop
2631,340,22,2024-08-20,Home,desktop
2632,312,66,2024-04-19,Home,mobile
2633,177,45,2024-06-05,Home,tablet
2634,141,69,2025-03-09,Electronics,mobile
2635,189,91,2025-04-08,Toys,tablet
2636,486,89,2024-10-02,Clothing,mobile
2637,49,72,2024-08-29,Books,mobile
2638,302,1,2024-12-19,Toys,tablet
2639,369,84,2025-02-25,Electronics,tablet
2640,190,44,2024-08-04,Home,mobile
2641,136,87,2025-03-12,Books,tablet
2642,43,96,2024-08-27,Clothing,mobile
2643,404,75,2024-08-02,Toys,tablet
2644,380,39,2024-07-17,Toys,mobile
2645,353,54,2024-07-10,Books,mobile
2646,90,88,2024-09-10,Electronics,mobile
2647,295,75,2025-02-07,Clothing,desktop
2648,341,29,2024-04-23,Books,tablet
2649,245,54,2024-05-04,Home,mobile
2650,433,90,2024-07-05,Clothing,desktop
2651,192,16,2024-07-23,Toys,mobile
2652,318,99,2025-02-19,Books,desktop
2653,106,20,2024-09-08,Toys,mobile
2654,363,46,2024-10-29,Toys,mobile
2655,310,67,2025-02-11,Toys,desktop
2656,382,65,2024-04-27,Electronics,desktop
2657,233,58,2025-01-09,Toys,tablet
2658,265,53,2025-04-06,Home,tablet
2659,344,1,2024-07-30,Home,desktop
2660,37,81,2024-10-18,Clothing,tablet
2661,305,66,2024-09-27,Toys,desktop
2662,41,29,2025-04-09,Toys,tablet
2663,17,84,2025-04-02,Books,mobile
2664,344,70,2024-09-13,Electronics,tablet
2665,277,8,2024-09-16,Clothing,mobile
2666,307,29,2024-07-31,Toys,mobile
2667,59,51,2024-10-11,Books,tablet
2668,423,33,2025-02-15,Electronics,desktop
2669,183,3,2024-08-21,Clothing,mobile
2670,41,60,2025-03-19,Clothing,mobile
2671,39,35,2024-11-23,Toys,tablet
2672,397,69,2025-04-08,Clothing,desktop
2673,192,91,2024-05-23,Books,desktop
2674,267,76,2025-02-10,Clothing,tablet
2675,494,84,2024-08-23,Home,desktop
2676,147,20,2024-08-30,Books,tablet
2677,395,73,2024-10-07,Electronics,tablet
2678,333,39,2024-06-16,Electronics,tablet
2679,127,4,2024-07-29,Toys,mobile
2680,46,19,2025-04-08,Toys,mobile
2681,45,91,2024-11-01,Home,mobile
2682,1,45,2024-05-06,Electronics,tablet
2683,168,43,2025-01-04,Electronics,mobile
2684,108,13,2025-04-13,Electronics,mobile
2685,19,13,2024-06-26,Electronics,mobile
2686,332,60,2025-04-05,Clothing,tablet
2687,72,57,2025-01-18,Books,tablet
2688,456,86,2024-09-08,Books,tablet
2689,445,92,2024-07-09,Home,mobile
2690,109,52,2024-12-18,Clothing,desktop
2691,268,53,2024-11-16,Electronics,mobile
2692,445,86,2024-12-17,Electronics,mobile
2693,240,43,2024-04-17,Toys,tablet
2694,417,83,2024-06-20,Toys,tablet
2695,301,72,2025-02-06,Home,mobile
2696,90,72,2024-06-10,Electronics,mobile
2697,103,42,2024-10-21,Home,desktop
2698,476,90,2025-02-10,Clothing,desktop
2699,250,26,2025-03-22,Books,tablet
2700,453,23,2024-12-07,Electronics,desktop
2701,8,43,2025-03-22,Clothing,desktop
2702,153,77,2024-09-15,Electronics,tablet
2703,347,28,2024-11-13,Toys,desktop
2704,174,9,2024-07-04,Home,mobile
2705,343,20,2024-10-29,Toys,desktop
2706,158,56,2024-06-25,Books,tablet
2707,493,83,2024-12-26,Toys,mobile
2708,431,39,2024-07-20,Electronics,desktop
2709,215,51,2024-04-22,Toys,mobile
2710,177,12,2024-12-17,Electronics,mobile
2711,175,79,2024-08-16,Books,desktop
2712,340,95,2025-02-23,Toys,desktop
2713,338,55,2025-04-07,Home,tablet
2714,146,78,2024-08-29,Home,tablet
2715,450,11,2024-12-28,Home,mobile
2716,324,26,2024-08-15,Toys,tablet
2717,478,42,2024-08-14,Toys,mobile
2718,161,27,2024-10-16,Toys,mobile
2719,127,11,2025-03-19,Electronics,tablet
2720,420,38,2024-12-13,Books,tablet
2721,82,98,2024-08-09,Home,tablet
2722,485,43,2024-10-05,Electronics,desktop
2723,147,19,2024-04-23,Home,mobile
2724,239,64,2024-09-23,Electronics,mobile
2725,412,6,2025-03-09,Toys,mobile
2726,424,46,2024-05-05,Home,tablet
2727,84,42,2025-01-11,Toys,tablet
2728,113,92,2024-11-14,Home,tablet
2729,225,65,2024-10-14,Clothing,tablet
2730,332,99,2025-02-09,Electronics,tablet
2731,378,72,2024-10-31,Clothing,desktop
2732,243,59,2025-02-15,Electronics,tablet
2733,143,52,2025-04-10,Books,mobile
2734,41,47,2024-04-26,Home,tablet
2735,423,7,2025-02-10,Books,mobile
2736,258,11,2024-08-01,Books,tablet
2737,447,61,2024-12-04,Electronics,tablet
2738,285,68,2025-04-01,Clothing,mobile
2739,105,25,2024-08-14,Toys,mobile
2740,202,12,2024-07-30,Electronics,mobile
2741,450,26,2024-10-10,Toys,mobile
2742,307,12,2024-08-07,Books,desktop
2743,331,43,2024-11-20,Toys,mobile
2744,461,51,2024-12-31,Clothing,tablet
2745,266,37,2024-06-04,Electronics,tablet
2746,398,46,2025-02-26,Clothing,desktop
2747,210,53,2024-10-14,Clothing,mobile
2748,51,88,2024-12-09,Electronics,tablet
2749,118,80,2024-12-13,Clothing,desktop
2750,201,13,2025-03-01,Home,tablet
2751,377,89,2024-09-29,Home,desktop
2752,39,54,2025-02-19,Home,desktop
2753,28,57,2024-07-02,Toys,mobile
2754,259,4,2024-10-24,Clothing,desktop
2755,84,75,2024-11-26,Electronics,tablet
2756,454,96,2024-09-20,Electronics,tablet
2757,155,49,2025-02-24,Toys,mobile
2758,117,7,2025-01-20,Electronics,mobile
2759,2,11,2024-09-25,Home,desktop
2760,93,92,2025-03-12,Clothing,mobile
2761,166,54,2024-08-10,Electronics,tablet
2762,387,87,2025-03-20,Electronics,tablet
2763,400,45,2025-01-25,Books,mobile
2764,350,23,2024-11-11,Books,mobile
2765,296,28,2024-09-25,Books,mobile
2766,258,57,2024-11-06,Clothing,desktop
2767,81,26,2024-05-26,Home,desktop
2768,425,25,2025-02-23,Home,tablet
2769,268,54,2024-07-15,Home,desktop
2770,419,29,2025-03-26,Clothing,desktop
2771,235,83,2025-02-08,Clothing,desktop
2772,321,97,2025-03-03,Books,desktop
2773,311,36,2024-12-13,Electronics,tablet
2774,301,14,2025-01-28,Toys,mobile
2775,463,78,2025-04-04,Toys,tablet
2776,474,35,2025-04-12,Electronics,desktop
2777,357,30,2025-03-07,Books,mobile
2778,213,92,2024-04-25,Electronics,mobile
2779,62,17,2024-06-30,Electronics,mobile
2780,49,67,2024-08-07,Toys,tablet
2781,127,80,2025-04-02,Books,mobile
2782,223,30,2024-12-08,Clothing,tablet
2783,409,93,2024-10-03,Toys,tablet
2784,279,45,2024-05-13,Clothing,desktop
2785,408,79,2025-01-25,Books,desktop
2786,294,89,2024-09-23,Electronics,mobile
2787,284,51,2025-03-27,Home,mobile
2788,277,47,2024-05-06,Home,desktop
2789,438,53,2024-07-08,Books,tablet
2790,107,64,2024-09-11,Home,tablet
2791,146,38,2024-12-15,Clothing,desktop
2792,420,64,2025-03-18,Home,tablet
2793,99,87,2024-09-12,Books,desktop
2794,429,89,2024-07-12,Books,desktop
2795,375,7,2024-12-18,Clothing,mobile
2796,73,22,2024-09-03,Home,mobile
2797,437,81,2024-11-08,Home,desktop
2798,486,82,2024-06-13,Electronics,mobile
2799,122,41,2024-06-20,Toys,desktop
2800,30,74,2025-03-12,Books,tablet
2801,188,10,2025-01-11,Electronics,tablet
2802,364,57,2025-02-07,Books,tablet
2803,354,7,2024-11-24,Electronics,tablet
2804,288,50,2024-07-12,Toys,desktop
2805,451,91,2024-06-15,Electronics,tablet
2806,195,52,2024-06-12,Books,tablet
2807,156,33,2024-08-23,Home,tablet
2808,172,1,2025-03-04,Books,tablet
2809,335,53,2024-07-23,Clothing,desktop
2810,41,60,2024-05-09,Clothing,tablet
2811,63,34,2024-06-16,Clothing,mobile
2812,23,4,2025-04-13,Clothing,mobile
2813,360,17,2024-10-13,Toys,mobile
2814,75,4,2024-09-16,Home,mobile
2815,48,43,2024-11-01,Home,mobile
2816,160,90,2025-03-19,Books,mobile
2817,313,4,2024-05-13,Electronics,desktop
2818,118,1,2024-10-07,Books,mobile
2819,100,71,2024-04-24,Books,tablet
2820,380,94,2024-11-17,Books,mobile
2821,417,50,2024-06-24,Books,desktop
2822,408,73,2025-01-16,Home,mobile
2823,167,61,2024-06-12,Electronics,tablet
2824,290,35,2024-07-16,Books,tablet
2825,440,8,2025-03-29,Home,desktop
2826,156,24,2024-09-27,Books,desktop
2827,421,83,2024-05-24,Clothing,desktop
2828,7,36,2024-04-28,Books,desktop
2829,196,50,2024-06-05,Books,mobile
2830,421,43,2025-04-09,Toys,mobile
2831,56,27,2024-04-27,Clothing,tablet
2832,321,32,2024-08-19,Electronics,desktop
2833,193,78,2024-09-13,Books,desktop
2834,47,18,2024-07-06,Electronics,mobile
2835,148,28,2024-07-13,Clothing,desktop
2836,275,29,2025-02-02,Books,tablet
2837,157,16,2024-05-13,Toys,tablet
2838,202,99,2024-09-27,Home,desktop
2839,444,47,2025-04-11,Toys,tablet
2840,402,59,2024-07-16,Toys,tablet
2841,476,31,2024-10-09,Home,mobile
2842,419,4,2025-04-16,Home,tablet
2843,427,37,2024-06-05,Home,desktop
2844,495,17,2025-01-24,Books,desktop
2845,479,39,2025-02-16,Electronics,tablet
2846,475,48,2025-03-08,Electronics,desktop
2847,126,46,2024-07-03,Home,mobile
2848,395,90,2024-10-23,Toys,tablet
2849,305,48,2025-01-03,Clothing,tablet
2850,369,39,2024-04-20,Home,tablet
2851,294,4,2025-01-11,Toys,desktop
2852,64,30,2024-07-08,Toys,desktop
2853,325,30,2025-03-14,Books,tablet
2854,392,22,2024-09-02,Books,desktop
2855,418,75,2025-03-19,Electronics,desktop
2856,176,66,2024-09-21,Electronics,tablet
2857,116,12,2024-12-10,Clothing,tablet
2858,440,94,2024-11-03,Clothing,desktop
2859,204,36,2025-02-23,Clothing,tablet
2860,486,18,2024-07-26,Clothing,tablet
2861,321,90,2024-12-22,Toys,tablet
2862,31,53,2025-02-01,Toys,tablet
2863,388,71,2024-07-16,Electronics,desktop
2864,113,1,2025-01-04,Books,tablet
2865,365,58,2024-04-28,Books,mobile
2866,434,90,2025-03-13,Home,tablet
2867,325,87,2024-11-14,Toys,mobile
2868,414,90,2024-07-26,Clothing,tablet
2869,376,6,2025-03-30,Clothing,mobile
2870,344,70,2025-04-11,Home,mobile
2871,443,44,2024-12-29,Books,tablet
2872,67,72,2024-06-29,Clothing,tablet
2873,75,24,2024-06-22,Books,tablet
2874,45,86,2024-09-15,Home,mobile
2875,260,19,2024-09-13,Books,desktop
2876,154,18,2024-05-15,Books,desktop
2877,155,95,2025-01-02,Books,tablet
2878,430,30,2024-06-15,Clothing,desktop
2879,363,42,2024-06-23,Electronics,desktop
2880,448,33,2024-09-26,Toys,tablet
2881,475,74,2025-02-24,Books,mobile
2882,234,12,2025-01-16,Books,tablet
2883,51,94,2024-07-30,Books,desktop
2884,306,27,2024-07-06,Electronics,mobile
2885,262,39,2024-11-04,Home,desktop
2886,315,9,2024-12-01,Clothing,mobile
2887,125,21,2025-04-05,Electronics,desktop
2888,399,76,2024-06-28,Books,tablet
2889,245,29,2024-07-10,Electronics,desktop
2890,30,33,2024-11-30,Electronics,desktop
2891,426,62,2024-05-08,Electronics,mobile
2892,485,15,2024-07-15,Home,desktop
2893,122,2,2024-11-18,Toys,tablet
2894,125,52,2024-05-30,Clothing,tablet
2895,37,44,2024-07-16,Home,tablet
2896,170,54,2024-09-15,Home,mobile
2897,124,18,2024-08-29,Toys,mobile
2898,357,3,2024-05-01,Home,desktop
2899,35,7,2024-08-08,Electronics,desktop
2900,87,43,2025-02-05,Electronics,desktop
2901,134,82,2024-12-17,Books,mobile
2902,196,38,2024-07-15,Home,mobile
2903,274,37,2024-07-23,Books,desktop
2904,201,58,2024-08-15,Clothing,mobile
2905,369,33,2024-05-01,Electronics,mobile
2906,285,59,2024-06-02,Clothing,tablet
2907,77,95,2024-12-13,Toys,tablet
2908,59,11,2024-06-02,Electronics,desktop
2909,431,68,2024-11-06,Clothing,desktop
2910,126,82,2024-08-15,Toys,tablet
2911,500,68,2025-01-01,Clothing,mobile
2912,401,98,2025-03-22,Toys,desktop
2913,109,93,2024-11-22,Toys,desktop
2914,224,88,2024-09-30,Electronics,desktop
2915,496,22,2024-09-19,Books,mobile
2916,278,66,2024-05-29,Toys,tablet
2917,68,44,2024-12-09,Toys,desktop
2918,69,6,2024-06-17,Electronics,tablet
2919,165,42,2024-11-07,Books,tablet
2920,489,25,2024-09-21,Home,mobile
2921,305,57,2025-01-15,Home,mobile
2922,397,85,2024-11-28,Books,mobile
2923,162,55,2025-02-05,Clothing,mobile
2924,365,16,2025-02-22,Electronics,mobile
2925,342,95,2024-10-07,Books,mobile
2926,309,14,2024-06-21,Home,desktop
2927,379,39,2024-12-26,Toys,tablet
2928,343,28,2024-05-30,Home,mobile
2929,435,96,2025-03-16,Toys,desktop
2930,387,92,2025-04-15,Electronics,tablet
2931,42,51,2024-12-02,Toys,mobile
2932,354,49,2025-01-20,Books,mobile
2933,416,9,2025-01-27,Toys,desktop
2934,109,58,2024-04-23,Clothing,tablet
2935,51,45,2024-11-22,Books,mobile
2936,250,22,2024-05-09,Electronics,tablet
2937,497,32,2025-02-28,Books,desktop
2938,341,69,2024-09-25,Clothing,mobile
2939,430,87,2024-09-17,Electronics,tablet
2940,383,69,2024-08-15,Home,desktop
2941,492,42,2024-12-04,Clothing,desktop
2942,21,53,2024-07-21,Electronics,mobile
2943,300,96,2025-02-12,Toys,tablet
2944,139,59,2024-04-27,Books,mobile
2945,359,74,2024-06-03,Electronics,mobile
2946,324,39,2025-04-09,Books,tablet
2947,499,15,2024-10-09,Toys,tablet
2948,385,71,2024-10-31,Electronics,tablet
2949,92,29,2024-07-01,Home,desktop
2950,447,3,2024-05-10,Clothing,desktop
2951,280,83,2025-01-22,Electronics,tablet
2952,125,10,2025-03-27,Toys,desktop
2953,483,92,2025-02-05,Electronics,mobile
2954,397,29,2024-12-02,Books,tablet
2955,111,79,2024-09-11,Electronics,mobile
2956,354,35,2024-06-24,Home,tablet
2957,139,6,2024-08-22,Electronics,mobile
2958,484,12,2025-03-25,Clothing,tablet
2959,435,38,2025-01-31,Electronics,mobile
2960,273,77,2024-08-22,Books,tablet
2961,99,93,2024-09-15,Electronics,tablet
2962,252,19,2024-11-15,Home,desktop
2963,338,67,2025-01-30,Toys,mobile
2964,104,8,2024-07-27,Electronics,desktop
2965,214,8,2024-08-04,Electronics,mobile
2966,249,84,2024-08-28,Clothing,desktop
2967,152,47,2024-09-26,Home,tablet
2968,250,4,2024-08-14,Toys,desktop
2969,275,51,2025-01-22,Books,desktop
2970,165,85,2024-07-23,Electronics,tablet
2971,487,67,2025-01-23,Toys,desktop
2972,341,45,2024-10-26,Books,tablet
2973,8,8,2024-12-01,Home,mobile
2974,284,87,2024-12-01,Home,desktop
2975,5,16,2024-12-03,Toys,tablet
2976,145,77,2025-03-16,Books,tablet
2977,101,67,2025-03-04,Home,desktop
2978,164,9,2024-06-03,Toys,mobile
2979,374,60,2024-06-19,Home,desktop
2980,147,78,2024-07-06,Home,tablet
2981,64,77,2025-03-04,Home,mobile
2982,91,71,2025-03-15,Clothing,desktop
2983,117,15,2024-08-14,Books,tablet
2984,354,71,2024-10-23,Toys,desktop
2985,267,98,2024-08-08,Toys,mobile
2986,310,41,2025-01-17,Books,mobile
2987,173,22,2025-03-28,Books,mobile
2988,47,24,2024-04-26,Books,mobile
2989,140,44,2025-01-25,Books,mobile
2990,246,1,2024-06-25,Electronics,desktop
2991,149,10,2025-01-18,Toys,mobile
2992,246,80,2024-06-27,Electronics,mobile
2993,395,72,2024-06-28,Home,tablet
2994,487,56,2024-05-22,Home,mobile
2995,476,89,2024-12-08,Toys,tablet
2996,5,50,2024-11-21,Home,tablet
2997,465,12,2024-10-08,Books,tablet
2998,184,89,2024-12-30,Electronics,desktop
2999,20,81,2025-04-03,Books,desktop
3000,425,60,2024-11-18,Home,tablet
